정류소아이디,모바일아이디,정류소명,영문명,시도,구군,동,경도,위도,경유노선수,경유노선
7011008100,21510,동대구역지하도2,Dongdaegu Station Underpass,대구광역시,동구,신암4동,128.629048,35.880712,4,101-1+401+급행1+팔공2
7011008300,193,큰고개오거리2,Keungogae (5) Junction,대구광역시,동구,신암4동,128.631815,35.886465,3,323+836+순환3
7011008500,20652,국립신암선열공원건너,Sinam National Cemetery,대구광역시,동구,신암4동,128.628795,35.88867,3,323+836+순환3
7021020100,20651,신암공원,Sinam Park,대구광역시,동구,신암4동,128.623647,35.89163,4,323+413+836+순환3
7011064800,4209,동대구해모로웨스트아파트,Dongdaegu Haemoro West Apts,대구광역시,동구,신암4동,128.626788,35.890193,3,323+836+순환3
7011046200,20653,전기안전공사앞,Electrical Safety Corporation,대구광역시,동구,신암4동,128.634605,35.883833,1,순환3
7011045000,2387,신암보성아파트앞,Sinam Boseong Apts,대구광역시,동구,신암4동,128.624907,35.88746,1,413
7011006900,21511,동대구역화성파크드림,Dongdaegu-Station Hwaseong Park Dream,대구광역시,동구,신암4동,128.625688,35.881913,11,156+401+413+524+708+805+814+937+북구3+수성4+순환2-1
7011008600,194,신암보성아파트건너,Sinam Boseong Apts,대구광역시,동구,신암4동,128.625025,35.887533,1,413
7011007200,2094,KT동대구지사앞,KT Dongdaegu District Office,대구광역시,동구,신암4동,128.626398,35.884583,9,618+805+808+814+818+980+동구3+북구3+팔공1
7011007300,20669,KT동대구지사건너,KT Dongdaegu District Office,대구광역시,동구,신암4동,128.626135,35.884634,11,413+618+805+808+814+818+980+동구3+북구3+팔공1+팔공2
7011007400,185,신암4동행정복지센터앞,Sinam 4-dong Community Service Center,대구광역시,동구,신암4동,128.629949,35.885493,9,618+805+808+814+818+980+동구3+북구3+팔공1
7011007500,183,신암4동행정복지센터건너,Sinam 4-dong Community Service Center,대구광역시,동구,신암4동,128.629856,35.885699,10,618+805+808+814+818+980+동구3+북구3+팔공1+팔공2
7011007600,21507,동구청역(4번출구),Dong-gu Office Station,대구광역시,동구,신암4동,128.632318,35.884683,2,101+401
7011007700,21506,동구청역(3번출구),Dong-gu Office Station,대구광역시,동구,신암4동,128.632537,35.884622,3,101-1+401+팔공2
7011007800,21508,산림조합중앙회건너,Forestry Cooperatives Federation,대구광역시,동구,신암4동,128.630219,35.882129,2,101+401
7011008400,20668,국립신암선열공원앞,Sinam National Cemetery,대구광역시,동구,신암5동,128.628909,35.888884,3,323-1+836+순환3-1
7011011000,20416,아양교역(1번출구),Ayanggyo Station,대구광역시,동구,신암5동,128.639467,35.887137,16,101+323-1+401+618+805+808+814+818+836+980+급행1+동구3+동구8+북구3+팔공1+팔공2
7011008200,5047,큰고개오거리1,Keungogae (5) Junction,대구광역시,동구,신암5동,128.63235,35.886293,3,323-1+836+순환3-1
7011010700,2091,동구청앞,Dong-gu Office,대구광역시,동구,신암5동,128.634578,35.885965,15,101+323-1+401+618+805+808+814+818+836+980+급행1+동구3+북구3+팔공1+팔공2
7011003700,20821,신천역(4번출구),Sincheon Station,대구광역시,동구,신천1.2동,128.618007,35.873578,2,410+909
7011003100,20822,신천3치안센터건너,Sincheon 3-dong Police Operations Center,대구광역시,동구,신천1.2동,128.619961,35.86986,3,410+909+동구1-1
7011001700,20823,대구중앙중고등학교건너,Daegu Joongang Middle and High School,대구광역시,동구,신천1.2동,128.616743,35.868084,6,518+724+805+909+급행3+급행5
7011002100,20472,신천LH아파트건너,Sincheon LH Apt,대구광역시,동구,신천1.2동,128.613928,35.873961,5,101-1+425+651+동구2+북구3
7011002200,21188,신천LH아파트앞,Sincheon LH Apt,대구광역시,동구,신천1.2동,128.61386,35.874147,5,101+425+651+동구2+북구3
7011002300,21187,신천역(2번출구),Sincheon Station,대구광역시,동구,신천1.2동,128.616722,35.874481,5,101+425+651+동구2+북구3
7011025800,9149,신천역(3번출구),Sincheon Station ,대구광역시,동구,신천1.2동,128.616876,35.874337,3,425+651+북구3
7011003000,20819,신천3치안센터앞,Sincheon 3-dong Police Operations Center,대구광역시,동구,신천3동,128.620159,35.870054,3,410-1+909+동구1
7011003200,655,신천초등학교앞,Sincheon Elementary School,대구광역시,동구,신천3동,128.619677,35.87247,1,동구1
7011003300,658,신천초등학교건너,Sincheon Elementary School,대구광역시,동구,신천3동,128.619756,35.872621,1,동구1-1
7011003400,656,화성파크드림이스트밸리아파트,Hwaseong Park Dream East Valley Apt,대구광역시,동구,신천3동,128.623015,35.871843,1,동구1
7011003500,657,동대구역센트럴시티자이아파트,Dongdaegu-Station Central City Xi Apt,대구광역시,동구,신천3동,128.623071,35.871964,1,동구1-1
7011003600,20820,신천역(5번출구),Sincheon Station,대구광역시,동구,신천3동,128.618452,35.873265,2,410-1+909
7011002900,20814,한국건강관리협회앞,Korea Association of Health Promotion,대구광역시,동구,신천3동,128.623383,35.868986,1,805
7011006600,20812,동부소방서앞,Dongbu Fire Station,대구광역시,동구,신천3동,128.625333,35.875223,3,814+8140+수성4
7011002700,474,솔렌스힐앞,Solens Hill,대구광역시,동구,신천3동,128.623803,35.871457,1,805
7011002600,20817,신천3동행정복지센터건너,Sincheon 3-dong Community service Center,대구광역시,동구,신천3동,128.623688,35.874222,2,805+동구1-1
7011002400,20473,역전시장앞,Yeokjeon Market,대구광역시,동구,신천3동,128.620207,35.875116,4,425+651+909+북구3
7011001900,659,청구고등학교앞,Cheonggu High School,대구광역시,동구,신천3동,128.621903,35.867576,3,518+724+805
7011003900,468,동대구동화아이위시아파트앞,Dongdaegu Dongwha Iwish Apt,대구광역시,동구,신천3동,128.624035,35.876178,4,425+651+909+북구3
7011040600,1625,대구신문사,Daegu Newspaper Company,대구광역시,동구,신천3동,128.622295,35.875662,1,북구3
7011002500,21186,역전시장건너,Yeokjeon Market,대구광역시,동구,신천3동,128.620903,35.87547,4,425+651+909+북구3
7011035500,20815,신천3동행정복지센터앞,Sincheon 3-dong Community service Center,대구광역시,동구,신천3동,128.623435,35.875211,2,805+동구1
7011055100,20818,한국건강관리협회건너,Korea Association of Health Promotion,대구광역시,동구,신천3동,128.623139,35.868668,1,805
7011002800,477,솔렌스힐건너,Solens Hill,대구광역시,동구,신천3동,128.623593,35.871258,1,805
7011006400,20813,상공회의소앞,Chamber of Commerce and Industry,대구광역시,동구,신천3동,128.625158,35.871957,3,814+8140+수성4
7011006300,20364,상공회의소건너,Chamber of commerce and industry,대구광역시,동구,신천3동,128.625799,35.8714,5,399+814+8140+818+수성4
7011006200,20368,영남일보앞,Yeongnam Ilbo,대구광역시,동구,신천3동,128.626115,35.868186,4,724+814+8140+수성4
7011003800,20816,동대구동화아이위시아파트건너,Dongdaegu Dongwha Iwish Apt,대구광역시,동구,신천3동,128.624108,35.876002,3,425+651+909
7011005700,20810,경북아파트앞(신천동),Sincheon Gyeongbuk Apts,대구광역시,동구,신천4동,128.632839,35.876396,8,425+524+55+555+651+708+937+순환2
7011005900,20811,팔공정보문화센터건너,Palgong Information Culture Center,대구광역시,동구,신천4동,128.634368,35.874077,8,425+524+55+555+651+708+937+순환2
7011006100,20363,영남일보건너,Yeongnam Ilbo,대구광역시,동구,신천4동,128.626478,35.869109,5,399+814+8140+818+수성4
7011004600,20367,더샵디어엘로아파트,The Sharp Dearelo Apts,대구광역시,동구,신천4동,128.631698,35.869255,8,399+518+524+55+555+818+급행5+순환2
7011004100,9193,동대구역복합환승센터건너,Dong-Daegu Station Transfer Center Complex,대구광역시,동구,신천4동,128.630105,35.877362,14,156+399+413+425+524+55+555+651+708+818+909+937+동구1+순환2
7011004000,9059,동대구역복합환승센터앞,Dong-Daegu Station Transfer Center Complex,대구광역시,동구,신천4동,128.629923,35.877535,10,156+413+425+524+651+708+909+937+동구1-1+순환2-1
7011006500,461,동부소방서건너,Dongbu Fire Station,대구광역시,동구,신천4동,128.625734,35.875169,4,399+814+8140+수성4
7011034100,20365,효신초등학교앞,Hyosin Elementary School,대구광역시,동구,신천4동,128.633756,35.871476,7,399+518+524+55+555+818+순환2
7011039800,1282,반야월모란1차아파트,Banyawol Moran 1-cha Apts,대구광역시,동구,안심1동,128.707017,35.866242,7,518+618+651+719+북구3+수성3+수성3-1
7011017500,1255,율하교동편1,Yulha-gyo(Bridge),대구광역시,동구,안심1동,128.699382,35.873261,12,55+555+708+805+808+814+818+836+849+980+동구2+동구5
7011014800,20501,율하역(4번출구),Yulha Station,대구광역시,동구,안심1동,128.693994,35.868438,5,518+618+651+719+북구3
7011014900,1284,율하역(5번출구),Yulha Station,대구광역시,동구,안심1동,128.693665,35.869122,4,518+618+651+719
7011015000,20507,안심주공1단지건너,Ansim Jugong Apts 1,대구광역시,동구,안심1동,128.697684,35.867272,4,518+618+651+719
7011017600,1256,율하교동편2,Yulha-gyo(Bridge),대구광역시,동구,안심1동,128.699948,35.873367,11,55+555+708+805+808+814+818+836+849-1+980+동구2
7011017700,20658,반야월시장1,Banyawol Market,대구광역시,동구,안심1동,128.704459,35.872701,12,55+555+708+805+808+814+818+836+849+980+급행5+동구2
7011017800,20590,반야월시장2,Banyawol Market,대구광역시,동구,안심1동,128.703938,35.872913,12,55+555+708+805+808+814+818+836+849-1+980+급행5+동구2
7011017900,1258,대구파라곤프레스티지아파트,Daegu Paragon Prestige Apt,대구광역시,동구,안심1동,128.70823,35.87244,11,55+555+708+805+808+814+818+836+849-1+980+동구2
7011028100,1283,신기역(화성타운앞),Singi Station,대구광역시,동구,안심1동,128.702302,35.866745,4,518+618+651+719
7011028200,20504,신기역(화성타운건너),Singi Station,대구광역시,동구,안심1동,128.702556,35.866495,7,518+618+651+719+북구3+수성3+수성3-1
7011028300,20503,안심주공2단지앞,Ansim Jugong Apts 2,대구광역시,동구,안심1동,128.699579,35.866841,4,518+618+651+719
7011028400,20502,안심주공1단지앞,Ansim Jugong Apts 1,대구광역시,동구,안심1동,128.697666,35.867038,4,518+618+651+719
7011061400,4034,율하고가교1,Yulha Elevated Bridge1,대구광역시,동구,안심1동,128.693041,35.870118,2,동구5+북구3
7011063300,4095,안심도서관1(서편),Ansim Public Library,대구광역시,동구,안심1동,128.699722,35.859907,2,수성3+수성3-1
7011063400,4096,안심도서관2(서편),Ansim Public Library,대구광역시,동구,안심1동,128.699718,35.85973,2,수성3+수성3-1
7011046900,1936,율원초등학교건너,Yulwon Elementary School,대구광역시,동구,안심1동,128.701536,35.865031,3,북구3+수성3+수성3-1
7011047000,20512,율하휴먼시아9단지앞,Yulha Humansia Apts 9,대구광역시,동구,안심1동,128.699027,35.863283,1,북구3
7011047100,20500,율하역(2번출구),Yulha Station,대구광역시,동구,안심1동,128.691705,35.869027,2,수성3+수성3-1
7011048700,20516,율하휴먼시아5단지건너,Yulha Humansia Apts 5,대구광역시,동구,안심1동,128.690618,35.863976,3,북구3+수성3+수성3-1
7011048800,2807,율하휴먼시아5단지앞,Yulha Humansia Apts 5,대구광역시,동구,안심1동,128.690731,35.863964,3,북구3+수성3+수성3-1
7011057300,3844,율원중학교앞,Yulwon Middle School,대구광역시,동구,안심1동,128.701239,35.861409,2,수성3+수성3-1
7011057400,20513,율원중학교건너,Yulwon Middle School,대구광역시,동구,안심1동,128.701067,35.861539,2,수성3+수성3-1
7011057500,3848,율금초등학교앞,Yulgeum Elementary School,대구광역시,동구,안심1동,128.692485,35.861916,2,수성3+수성3-1
7011057600,3849,율하체육공원앞,Yulha Sports Park,대구광역시,동구,안심1동,128.695171,35.860645,2,수성3+수성3-1
7011057700,20514,율하선수촌2단지앞,Yulha Seonsuchon Apts 2,대구광역시,동구,안심1동,128.694881,35.860878,2,수성3+수성3-1
7011057800,3847,율금초등학교건너,Yulgeum Elementary School,대구광역시,동구,안심1동,128.692774,35.861907,2,수성3+수성3-1
7011058600,20515,율하롯데캐슬탑클래스앞,Yulha lottecastle Topclass,대구광역시,동구,안심1동,128.692905,35.867197,3,북구3+수성3+수성3-1
7011058700,3920,율하롯데캐슬탑클래스건너,Yulha Lottecastle Topclass,대구광역시,동구,안심1동,128.69261,35.867009,3,북구3+수성3+수성3-1
7011047500,2687,율하근린공원건너,Yulha Neighborhood Park,대구광역시,동구,안심1동,128.691753,35.868203,2,수성3+수성3-1
7011046500,20511,율하휴먼시아6단지앞,Yulha Humansia Apts 6,대구광역시,동구,안심1동,128.69455,35.863858,1,북구3
7011046600,9183,율하휴먼시아6단지건너,Yulha Humansia Apts 6,대구광역시,동구,안심1동,128.693759,35.863778,1,북구3
7011046700,20510,율하휴먼시아8단지앞,Yulha Humansia Apts 8,대구광역시,동구,안심1동,128.699048,35.863488,1,북구3
7011046800,20509,율원초등학교앞,Yulwon Elementary School,대구광역시,동구,안심1동,128.701357,35.865155,3,북구3+수성3+수성3-1
7011040000,20505,안심중학교건너,Ansim Middle School,대구광역시,동구,안심1동,128.707267,35.865997,7,518+618+651+719+북구3+수성3+수성3-1
7011035300,1068,용계동1,Yonggye-dong,대구광역시,동구,안심2동,128.686101,35.878728,3,156+동구1+동구1-1
7011040500,9163,용계삼거리2,Yonggye (3) Junction,대구광역시,동구,안심2동,128.6832,35.875644,8,618+719+805+808+818+836+980+동구2
7011034400,1069,용계동2,Yonggye-dong,대구광역시,동구,안심2동,128.686219,35.878832,3,156+동구1+동구1-1
7011014300,20599,은하타운건너,Eunha Town,대구광역시,동구,안심2동,128.674499,35.875312,10,156+518+55+555+651+708+808+814+849+북구3
7011014400,1082,은하타운앞,Eunha Town,대구광역시,동구,안심2동,128.674575,35.875632,4,156+708+849-1+북구3
7011014500,20600,강변동서마을앞,Gangbyeon Dongseo Maeul Apts,대구광역시,동구,안심2동,128.678832,35.87489,11,156+518+55+555+651+708+808+814+849+급행5+북구3
7011014600,20593,용계삼거리1,Yonggye (3) Junction,대구광역시,동구,안심2동,128.684528,35.875491,16,518+55+555+618+651+708+719+805+808+814+818+836+849-1+980+동구2+동구5
7011015100,20657,LG물류센터건너,LG Logistics Center,대구광역시,동구,안심2동,128.690993,35.873955,12,55+555+708+805+808+814+818+836+849+980+동구2+북구3
7011015200,20592,LG물류센터앞,LG Logistics Center,대구광역시,동구,안심2동,128.689533,35.874202,13,55+555+708+805+808+814+818+836+849-1+980+동구2+동구5+북구3
7011015300,9012,정동고등학교건너,Jeongdong High School,대구광역시,동구,안심2동,128.69503,35.873604,13,55+555+708+805+808+814+818+836+849+980+급행5+동구2+북구3
7011015400,20591,정동고등학교앞,Jeongdong High School,대구광역시,동구,안심2동,128.694638,35.873752,14,55+555+708+805+808+814+818+836+849-1+980+급행5+동구2+동구5+북구3
7011015500,20594,용계역(1번출구),Yonggye Station,대구광역시,동구,안심2동,128.680697,35.876604,15,518+55+555+618+651+719+805+808+814+818+836+980+동구1+동구1-1+동구2
7011015600,20602,용계역(2번출구),Yonggye Station,대구광역시,동구,안심2동,128.680675,35.876373,10,618+719+805+808+818+836+980+동구1+동구1-1+동구2
7011015800,20596,백자맨션앞,Baekja Mansion,대구광역시,동구,안심2동,128.676548,35.877621,10,618+719+805+808+818+836+980+동구1+동구1-1+동구2
7011026100,20603,용계삼거리3,Yonggye (3) Junction,대구광역시,동구,안심2동,128.684927,35.875061,7,55+555+708+808+814+849+북구3
7011028500,20517,강변동서마을건너,Gangbyeon Dongseo Maeul Apts,대구광역시,동구,안심2동,128.678875,35.875271,4,156+708+849-1+북구3
7011047200,2459,신평동2,Sinpyeong-dong,대구광역시,동구,안심2동,128.684628,35.876277,3,156+동구1+동구1-1
7011047300,2463,신평동1,Sinpyeong-dong,대구광역시,동구,안심2동,128.684615,35.876867,3,156+동구1+동구1-1
7011053400,20499,율하남교1,Yulhanamgyo(Bridge),대구광역시,동구,안심2동,128.689983,35.872132,4,518+618+651+719
